,dispatch_date,dispatch_time,location_block,crime_category,point_x,point_y
710,2023-02-08,10:44:00,500 BLOCK W NORRIS ST,Theft,-75.14275574,39.9814198
711,2023-02-08,10:43:00,5000 BLOCK Warrington Ave,Theft,-75.21986041,39.94470881
714,2023-02-08,10:34:00,400 BLOCK W ABBOTTSFORD AV,Theft,-75.17056536,40.01989013
717,2023-02-08,10:31:00,200 BLOCK S 9TH ST,Theft,-75.15588539,39.94792123
718,2023-02-08,10:29:00,6600 BLOCK FRANKFORD AV,Theft,-75.05461648,40.03067325
723,2023-02-08,10:23:00,2300 BLOCK FAIRMOUNT AV,Theft,-75.17624955,39.96702044
724,2023-02-08,10:23:00,6500 BLOCK FRANKFORD AV,Theft,-75.05602515,40.03007751
726,2023-02-08,10:13:00,9700 BLOCK SUSAN RD,Theft,-75.04189706,40.09690879
728,2023-02-08,10:09:00,S 5TH ST  & DELANCEY ST ,Theft,-75.15023579,39.94426374
731,2023-02-08,10:01:00,4800 BLOCK N HUTCHINSON ST,Theft,-75.13945527,40.02579373
732,2023-02-08,09:56:00,7100 BLOCK SHELBOURNE ST,Theft,-75.08941289,40.05960198
733,2023-02-08,09:55:00,200 BLOCK W DUVAL ST,Theft,-75.18592172,40.04101813
735,2023-02-08,09:54:00,2000 BLOCK S BROAD ST,Theft,-75.16913878,39.92478485
736,2023-02-08,09:53:00,7300 BLOCK MALVERN AV,Theft,-75.26246355,39.97627006
743,2023-02-08,09:43:00,4700 BLOCK OAKLAND ST,Theft,-75.08756729,40.01990116
745,2023-02-08,09:37:00,4600 BLOCK STILES ST,Theft,-75.07590937,40.00635484
747,2023-02-08,09:35:00,100 BLOCK W SUSQUEHANNA AV,Theft,-75.13572509,39.98385811
748,2023-02-08,09:35:00,5500 BLOCK BOYER ST,Theft,-75.1606416,40.04576181
750,2023-02-08,09:33:00,100 BLOCK GRAPE ST,Theft,-75.22308458,40.02567552
751,2023-02-08,09:31:00,500 BLOCK N 52ND ST,Theft,-75.22523202,39.96858477
752,2023-02-08,09:29:00,1300 BLOCK N DOVER ST,Theft,-75.18252129,39.97683621
753,2023-02-08,09:28:00,9800 BLOCK CLARK ST,Theft,-75.02579546,40.09149398
756,2023-02-08,09:23:00,500 BLOCK N 52ND ST,Theft,-75.22548045,39.96843323
760,2023-02-08,09:16:00,1700 BLOCK N BOUVIER ST,Theft,-75.16349915,39.9794319
761,2023-02-08,09:16:00,3000 BLOCK W THOMPSON ST,Theft,-75.18582199,39.97634837
762,2023-02-08,09:15:00,6200 BLOCK N WOODSTOCK ST,Theft,-75.15417172,40.04985862
763,2023-02-08,09:14:00,6300 BLOCK TORRESDALE AV,Theft,-75.05207037,40.02099797
764,2023-02-08,09:10:00,1100 BLOCK SAINT VINCENT ST,Theft,-75.07377256,40.05270909
769,2023-02-08,09:00:00,500 BLOCK PORT ROYAL AV,Theft,-75.2375127,40.06112998
771,2023-02-08,08:57:00,2400 BLOCK S 64th St,Theft,-75.23026934,39.92404088
775,2023-02-08,08:54:00,5500 BLOCK RISING SUN AV,Theft,-75.11545124,40.03391644
777,2023-02-08,08:45:00,5400 BLOCK TRINITY ST,Theft,-75.22382187,39.93975507
778,2023-02-08,08:42:00,6200 BLOCK GERMANTOWN AV,Theft,-75.17989159,40.04278413
779,2023-02-08,08:40:00,4800 BLOCK C ST,Theft,-75.11800157,40.02358402
781,2023-02-08,08:32:00,2500 BLOCK TRENTON AV,Theft,-75.12326481,39.98322556
782,2023-02-08,08:32:00,2000 BLOCK LARDNER ST,Theft,-75.07227354,40.03138901
783,2023-02-08,08:30:00,600 BLOCK S 53rd St,Theft,-75.22887576,39.95067113
784,2023-02-08,08:30:00,N 15TH ST  & W MONTGOMERY AV ,Theft,-75.15922111,39.98044447
785,2023-02-08,08:25:00,5400 BLOCK Chester Ave,Theft,-75.22295053,39.93909513
786,2023-02-08,08:23:00,600 BLOCK W RITTENHOUSE ST B0411,Theft,-75.18528848,40.02990065
788,2023-02-08,08:19:00,3000 BLOCK W THOMPSON ST,Theft,-75.18582199,39.97634837
790,2023-02-08,08:18:00,6600 BLOCK N 21ST ST,Theft,-75.1551762,40.05495099
792,2023-02-08,08:13:00,8100 BLOCK ARDLEIGH ST,Theft,-75.20064694,40.07375384
793,2023-02-08,08:11:00,1200 BLOCK N 7TH ST 2D,Theft,-75.147724,39.97129874
794,2023-02-08,08:07:00,0 BLOCK SNYDER AV,Theft,-75.1377865,39.91963731
799,2023-02-08,07:58:00,3400 BLOCK N MARSHALL ST,Theft,-75.14024975,40.00394973
800,2023-02-08,07:57:00,2100 BLOCK UNRUH AV,Theft,-75.06603796,40.03908884
801,2023-02-08,07:48:00,6100 BLOCK SHISLER ST,Theft,-75.08388734,40.0374819
803,2023-02-08,07:44:00,2400 BLOCK N 4TH ST,Theft,-75.1394464,39.98761778
806,2023-02-08,07:28:00,3900 BLOCK CITY AV,Theft,-75.20573253,40.00799174
807,2023-02-08,07:28:00,3000 BLOCK RAWLE ST,Theft,-75.05686199,40.03495207
808,2023-02-08,07:25:00,3600 BLOCK HARTEL AV,Theft,-75.03202182,40.04067568
809,2023-02-08,07:17:00,6300 BLOCK GREENE ST,Theft,-75.18506456,40.03985528
812,2023-02-08,07:06:00,4800 BLOCK OGLE ST,Theft,-75.23193278,40.03284736
813,2023-02-08,07:01:00,7400 BLOCK GILBERT ST,Theft,-75.15979701,40.06542414
815,2023-02-08,06:32:00,500 BLOCK N Broad St,Theft,-75.16188562,39.96292705
816,2023-02-08,06:21:00,500 BLOCK GENEVA AV,Theft,-75.11396489,40.03138637
817,2023-02-08,06:17:00,7200 BLOCK LIMEKILN PIKE,Theft,-75.15632771,40.06400952
818,2023-02-08,06:02:00,7100 BLOCK LOUISE ST,Theft,-75.15572478,40.06121532
819,2023-02-08,05:55:00,6800 BLOCK RUTLAND ST,Theft,-75.07196326,40.04418573
821,2023-02-08,05:26:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
824,2023-02-08,04:44:00,6700 BLOCK N BOUVIER ST,Theft,-75.14678323,40.05689292
827,2023-02-08,03:46:00,700 BLOCK N 2ND ST,Theft,-75.14144099,39.96227174
828,2023-02-08,03:07:00,2200 BLOCK LONGSHORE AV,Theft,-75.06054421,40.03986686
830,2023-02-08,03:05:00,5400 BLOCK W GIRARD AV,Theft,-75.23029093,39.97074976
833,2023-02-08,02:46:00,1900 BLOCK N HOWARD ST,Theft,-75.13473181,39.9789289
837,2023-02-08,02:02:00,400 BLOCK N 58TH ST,Theft,-75.23574215,39.96791969
841,2023-02-08,01:00:00,2600 BLOCK N 4TH ST 14,Theft,-75.1382156,39.99126346
846,2023-02-08,00:34:00,1400 BLOCK S 19TH ST,Theft,-75.1762464,39.93295302
847,2023-02-08,00:31:00,4500 BLOCK LOCUST ST,Theft,-75.21280565,39.95399755
849,2023-02-08,00:25:00,1000 BLOCK NECTARINE ST,Theft,-75.15465807,39.96114043
850,2023-02-08,00:21:00,1800 BLOCK CHESTNUT ST,Theft,-75.17094479,39.95177312
851,2023-02-08,00:18:00,N 32ND ST  & W CLEARFIELD ST ,Theft,-75.18203455,40.00388964
852,2023-02-07,23:55:00,S 26TH ST  & REED ST ,Theft,-75.18758075,39.93547069
856,2023-02-07,23:37:00,600 BLOCK W LEHIGH AV,Theft,-75.14247213,39.99285707
857,2023-02-07,23:31:00,100 BLOCK N 10TH ST,Theft,-75.15566304,39.95457885
859,2023-02-07,23:27:00,1500 BLOCK N AMERICAN ST,Theft,-75.14019703,39.97400582
862,2023-02-07,22:56:00,1900 BLOCK FAIRMOUNT AV,Theft,-75.16968373,39.96701005
870,2023-02-07,22:20:00,6300 BLOCK MARKET ST,Theft,-75.25350846,39.96589661
875,2023-02-07,21:40:00,1900 BLOCK N 18TH ST,Theft,-75.16372943,39.98327518
879,2023-02-07,21:28:00,100 BLOCK WYNEVA ST,Theft,-75.16438323,40.02451964
882,2023-02-07,21:13:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
885,2023-02-07,21:03:00,1400 BLOCK WINDRIM AV,Theft,-75.14711816,40.02934033
887,2023-02-07,20:59:00,2000 BLOCK W SEDGLEY AV,Theft,-75.16615027,39.99293951
888,2023-02-07,20:57:00,5900 BLOCK N 4TH ST,Theft,-75.12737986,40.04222843
889,2023-02-07,20:56:00,6200 BLOCK GERMANTOWN AV,Theft,-75.17989159,40.04278413
891,2023-02-07,20:52:00,1000 BLOCK S 3RD ST,Theft,-75.14911341,39.93465288
900,2023-02-07,20:32:00,4000 BLOCK COTTMAN AV,Theft,-75.03962655,40.03611808
905,2023-02-07,20:19:00,7800 BLOCK LISTER ST,Theft,-75.04234905,40.05199442
907,2023-02-07,20:16:00,100 BLOCK W CHELTEN AV,Theft,-75.17786674,40.03326695
908,2023-02-07,20:06:00,3100 BLOCK HENRY AV,Theft,-75.18035856,40.00966645
909,2023-02-07,20:04:00,1200 BLOCK Federal St,Theft,-75.16370928,39.93496014
910,2023-02-07,19:59:00,300 BLOCK E ROCKLAND ST,Theft,-75.11828499,40.02413168
912,2023-02-07,19:54:00,N 24TH ST  & POPLAR ST ,Theft,-75.17594999,39.97224144
914,2023-02-07,19:52:00,900 BLOCK RED LION RD,Theft,-75.02652607,40.10063243
915,2023-02-07,19:47:00,1100 BLOCK LEMON ST,Theft,-75.15592457,39.9638665
917,2023-02-07,19:41:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
918,2023-02-07,19:41:00,1600 BLOCK N 76TH ST,Theft,-75.26842171,39.9753425
928,2023-02-07,19:21:00,2300 BLOCK OREGON AV,Theft,-75.18621892,39.91872117
929,2023-02-07,19:21:00,5800 BLOCK FLORENCE AV,Theft,-75.23288779,39.93858774
930,2023-02-07,19:20:00,4100 BLOCK G ST,Theft,-75.11172079,40.01104126
931,2023-02-07,19:15:00,300 BLOCK BAINBRIDGE ST,Theft,-75.14821084,39.94028274
939,2023-02-07,19:08:00,4100 BLOCK G ST,Theft,-75.11172079,40.01104126
943,2023-02-07,18:56:00,800 BLOCK RACE ST,Theft,-75.15309945,39.95507498
945,2023-02-07,18:50:00,6700 BLOCK WOODLAND AV,Theft,-75.23842154,39.9232601
947,2023-02-07,18:45:00,1300 BLOCK PENNINGTON RD,Theft,-75.2668269,39.97219743
959,2023-02-07,18:16:00,1900 BLOCK N AMERICAN ST,Theft,-75.13818344,39.98003853
962,2023-02-07,18:08:00,6100 BLOCK HENRY AV 2I,Theft,-75.21159386,40.03758942
963,2023-02-07,18:06:00,3000 BLOCK SOUTH ST,Theft,-75.18973272,39.94891945
964,2023-02-07,18:04:00,RUFE ST & E BRINGHURST ST ,Theft,-75.16296244,40.03618086
970,2023-02-07,17:40:00,4400 BLOCK N 18TH ST,Theft,-75.1549902,40.02114439
974,2023-02-07,17:32:00,400 BLOCK N WANAMAKER ST,Theft,-75.23604911,39.96796351
975,2023-02-07,17:32:00,2800 BLOCK N 47TH ST 804,Theft,-75.22360177,40.00251303
977,2023-02-07,17:32:00,300 BLOCK FULLER ST,Theft,-75.08556184,40.0791091
980,2023-02-07,17:28:00,1700 BLOCK CHRISTIAN ST,Theft,-75.17219141,39.9405206
983,2023-02-07,17:26:00,1500 BLOCK N BROAD ST,Theft,-75.15744445,39.97645707
984,2023-02-07,17:25:00,4400 BLOCK CONSHOHOCKEN AV D17,Theft,-75.22042095,40.00033451
985,2023-02-07,17:25:00,5600 BLOCK WYALUSING AV,Theft,-75.23272203,39.96850831
987,2023-02-07,17:14:00,6600 BLOCK HEGERMAN ST,Theft,-75.04566595,40.02302604
988,2023-02-07,17:12:00,400 BLOCK N WANAMAKER ST,Theft,-75.23604911,39.96796351
989,2023-02-07,17:11:00,1000 BLOCK 66TH AV,Theft,-75.13458803,40.05236105
992,2023-02-07,17:08:00,1100 BLOCK MEDWAY RD,Theft,-75.03649036,40.10113695
993,2023-02-07,17:08:00,7100 BLOCK EDMUND ST,Theft,-75.03642557,40.0270884
995,2023-02-07,17:04:00,3400 BLOCK Fox St,Theft,-75.1801339,40.01612979
998,2023-02-07,16:57:00,B ST & E ROCKLAND ST ,Theft,-75.11982489,40.02412974
999,2023-02-07,16:56:00,E RUSCOMB ST  & RISING SUN AV ,Theft,-75.12262822,40.02523859
1000,2023-02-07,16:54:00,1200 BLOCK N 65TH ST,Theft,-75.25189558,39.97955942
1001,2023-02-07,16:54:00,2000 BLOCK S BROAD ST,Theft,-75.17011815,39.92473228
1002,2023-02-07,16:52:00,900 BLOCK SANGER ST,Theft,-75.09062098,40.03317381
1008,2023-02-07,16:36:00,600 BLOCK CATHEDRAL RD,Theft,-75.24253328,40.06221398
1009,2023-02-07,16:34:00,S 7TH ST  & TASKER ST ,Theft,-75.1503973,39.93174202
1017,2023-02-07,16:20:00,200 BLOCK E LEHIGH AV,Theft,-75.12780346,39.99048219
1019,2023-02-07,16:15:00,4000 BLOCK LANCASTER AV,Theft,-75.20436964,39.96450052
1021,2023-02-07,16:09:00,1700 BLOCK CHESTNUT ST,Theft,-75.16959648,39.95182486
1023,2023-02-07,16:01:00,,Theft,-75.03455374,40.10497412
1025,2023-02-07,15:57:00,4600 BLOCK E Roosevelt Blvd,Theft,-75.09993475,40.02866208
1026,2023-02-07,15:56:00,0 BLOCK N 12TH ST,Theft,-75.15965669,39.95289644
1027,2023-02-07,15:54:00,4000 BLOCK M ST,Theft,-75.10070398,40.00852368
1028,2023-02-07,15:54:00,7200 BLOCK BUSTLETON AV,Theft,-75.06015612,40.04727564
1031,2023-02-07,15:37:00,400 BLOCK N BROAD ST,Theft,-75.16285986,39.96007402
1033,2023-02-07,15:28:00,4100 BLOCK RIDGE AV,Theft,-75.19366013,40.00844512
1035,2023-02-07,15:23:00,700 BLOCK KERPER ST,Theft,-75.08658144,40.05138608
1036,2023-02-07,15:21:00,5900 BLOCK BELMAR ST,Theft,-75.23191092,39.93578011
1042,2023-02-07,15:05:00,5100 BLOCK KERSHAW ST,Theft,-75.22440077,39.97398875
1044,2023-02-07,14:51:00,2600 BLOCK N 31ST ST,Theft,-75.18177442,39.99655919
1049,2023-02-07,14:45:00,7100 BLOCK CHEW AV,Theft,-75.18941181,40.06053064
1054,2023-02-07,14:25:00,1600 BLOCK GERMANTOWN AV,Theft,-75.14247322,39.97534105
1056,2023-02-07,14:13:00,300 BLOCK HANSON ST,Theft,-75.21926428,39.95322076
1057,2023-02-07,14:13:00,1000 BLOCK E PHIL ELLENA ST,Theft,-75.17089517,40.06632807
1058,2023-02-07,14:11:00,7400 BLOCK DUNGAN RD,Theft,-75.07542316,40.0603527
1062,2023-02-07,13:53:00,0 BLOCK SNYDER AV,Theft,-75.1377865,39.91963731
1063,2023-02-07,13:52:00,1700 BLOCK DIAMOND ST,Theft,-75.1623411,39.98525593
1065,2023-02-07,13:50:00,9200 BLOCK KREWSTOWN RD,Theft,-75.04675734,40.0861674
1076,2023-02-07,13:29:00,3400 BLOCK N BROAD ST,Theft,-75.15074647,40.00524558
1077,2023-02-07,13:28:00,2500 BLOCK WELSH RD,Theft,-75.03068483,40.07026524
1078,2023-02-07,13:26:00,4600 BLOCK OAKLAND ST,Theft,-75.08889786,40.01877808
1082,2023-02-07,13:21:00,1300 BLOCK W OLNEY AV,Theft,-75.14341581,40.03880006
1083,2023-02-07,13:19:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
1086,2023-02-07,13:13:00,6500 BLOCK GERMANTOWN AV,Theft,-75.18429494,40.04980313
1089,2023-02-07,13:06:00,6500 BLOCK REEDLAND ST,Theft,-75.23176894,39.92176352
1090,2023-02-07,13:05:00,100 BLOCK E LUZERNE ST,Theft,-75.12439795,40.01125462
1095,2023-02-07,12:55:00,900 BLOCK N MARSHALL ST,Theft,-75.14773299,39.9685682
1099,2023-02-07,12:50:00,6900 BLOCK RODNEY ST,Theft,-75.15650879,40.05708705
1108,2023-02-07,12:31:00,1900 BLOCK N 3RD ST,Theft,-75.13994449,39.98005136
1110,2023-02-07,12:28:00,N 22ND ST & BROWN ST ,Theft,-75.17385602,39.96959782
1113,2023-02-07,12:23:00,0 BLOCK SNYDER AV,Theft,-75.14396035,39.92169878
1116,2023-02-07,12:15:00,400 BLOCK FRANKLIN MILLS CIR,Theft,-74.96489595,40.08533577
1117,2023-02-07,12:14:00,6700 BLOCK GROVERS AV,Theft,-75.23010353,39.91598664
1118,2023-02-07,12:12:00,6700 BLOCK ESSINGTON AV,Theft,-75.22427133,39.90859017
1120,2023-02-07,12:04:00,1300 BLOCK CHESTNUT ST,Theft,-75.16305597,39.95111751
1121,2023-02-07,12:00:00,5900 BLOCK A ST,Theft,-75.11882235,40.04059847
1122,2023-02-07,11:59:00,2000 BLOCK ORTHODOX ST,Theft,-75.07987575,40.01070101
1125,2023-02-07,11:54:00,2600 BLOCK PENNSYLVANIA AV,Theft,-75.1805726,39.96880075
1126,2023-02-07,11:54:00,2100 BLOCK S 10TH ST,Theft,-75.16265119,39.92328314
1128,2023-02-07,11:44:00,1300 BLOCK LINDLEY AV,Theft,-75.14462558,40.03041502
1134,2023-02-07,11:34:00,N 15th St & W Oxford St,Theft,-75.15985779,39.97749496
1136,2023-02-07,11:34:00,1800 BLOCK MEGARGEE ST,Theft,-75.05186559,40.07130049
1138,2023-02-07,11:30:00,8500 BLOCK HENRY AV,Theft,-75.23914186,40.06365462
1143,2023-02-07,11:23:00,2500 BLOCK FAUNCE ST,Theft,-75.05239198,40.05027705
1144,2023-02-07,11:23:00,3100 BLOCK N BANCROFT ST,Theft,-75.1571648,40.00061042
1145,2023-02-07,11:19:00,700 BLOCK COBBS CREEK PKWY,Theft,-75.24921276,39.95054884
1146,2023-02-07,11:15:00,5300 BLOCK UPLAND ST,Theft,-75.2200602,39.93853567
1149,2023-02-07,11:09:00,3300 BLOCK RYAN AV,Theft,-75.04285009,40.03984752
1150,2023-02-07,11:00:00,1300 BLOCK W GIRARD AV,Theft,-75.15749569,39.97099263
1158,2023-02-07,10:46:00,800 BLOCK BRIDGE ST,Theft,-75.0929501,40.0330053
1159,2023-02-07,10:45:00,2700 BLOCK STEVENS ST,Theft,-75.06834964,40.02965422
1160,2023-02-07,10:44:00,7900 BLOCK HENRY AV C408,Theft,-75.23029654,40.0565983
1161,2023-02-07,10:28:00,1100 BLOCK HAWORTH ST,Theft,-75.08662565,40.0249121
1162,2023-02-07,10:20:00,0 BLOCK SNYDER AV,Theft,-75.1377865,39.91963731
1163,2023-02-07,10:20:00,1000 BLOCK W TIOGA ST,Theft,-75.1459364,40.00522776
1164,2023-02-07,10:18:00,100 BLOCK S 54TH ST,Theft,-75.22892434,39.9580727
1165,2023-02-07,10:13:00,5400 BLOCK WAYNE AV,Theft,-75.1757278,40.03043451
1169,2023-02-07,10:09:00,600 BLOCK WALNUT ST,Theft,-75.15116386,39.94774168
1170,2023-02-07,10:06:00,300 BLOCK S 5TH ST,Theft,-75.15023127,39.94448621
1171,2023-02-07,10:03:00,300 BLOCK W HORTTER ST,Theft,-75.18879331,40.04548845
1173,2023-02-07,10:00:00,9100 BLOCK TORRESDALE AV,Theft,-74.99992848,40.05038092
1177,2023-02-07,09:56:00,1800 BLOCK GINNODO ST,Theft,-75.16676818,39.97196094
1178,2023-02-07,09:50:00,1700 BLOCK GREEN ST,Theft,-75.16682347,39.96425366
1180,2023-02-07,09:44:00,4200 BLOCK N MARSHALL ST,Theft,-75.13812527,40.01602071
1182,2023-02-07,09:37:00,5400 BLOCK JAMES ST,Theft,-75.066475,40.00965038
1185,2023-02-07,09:29:00,3000 BLOCK MEETING HOUSE RD,Theft,-74.96888177,40.11109251
1186,2023-02-07,09:29:00,800 BLOCK CARVER ST,Theft,-75.09152289,40.03439592
1190,2023-02-07,09:17:00,300 BLOCK W SPENCER AV,Theft,-75.12627159,40.04371688
1191,2023-02-07,09:15:00,700 BLOCK E RUSCOMB ST,Theft,-75.11082304,40.02452976
1192,2023-02-07,09:14:00,1800 BLOCK WALLACE ST,Theft,-75.16811031,39.96565099
1194,2023-02-07,09:09:00,4600 BLOCK GRISCOM ST,Theft,-75.0858467,40.0155131
1196,2023-02-07,09:06:00,1100 BLOCK S 25th St,Theft,-75.18498559,39.94004967
1197,2023-02-07,09:04:00,2800 BLOCK WHARTON ST,Theft,-75.19194833,39.9371223
1198,2023-02-07,09:02:00,1200 BLOCK UNRUH AV,Theft,-75.07794103,40.04515389
1200,2023-02-07,08:54:00,6800 BLOCK RISING SUN AV,Theft,-75.0907696,40.05543991
1201,2023-02-07,08:52:00,0 BLOCK N 3RD ST,Theft,-75.14509511,39.95135661
1203,2023-02-07,08:46:00,5000 BLOCK PINE ST,Theft,-75.22314482,39.95292356
1208,2023-02-07,08:33:00,2400 BLOCK 76TH AV,Theft,-75.15786081,40.06980026
1209,2023-02-07,08:25:00,400 BLOCK RANSTEAD ST,Theft,-75.14784108,39.9492627
1210,2023-02-07,08:24:00,4500 BLOCK N 5TH ST,Theft,-75.13368765,40.02056864
1211,2023-02-07,08:23:00,6100 BLOCK ERDRICK ST,Theft,-75.06191219,40.02407689
1213,2023-02-07,08:20:00,1200 BLOCK FANSHAWE ST,Theft,-75.07928863,40.04500181
1215,2023-02-07,08:16:00,6800 BLOCK RISING SUN AV,Theft,-75.0907696,40.05543991
1216,2023-02-07,08:15:00,1400 BLOCK SELLERS ST,Theft,-75.08843174,40.01480274
1219,2023-02-07,07:52:00,3100 BLOCK TASKER ST,Theft,-75.19672097,39.93398065
1220,2023-02-07,07:51:00,1500 BLOCK S 7TH ST,Theft,-75.15659766,39.92999884
1221,2023-02-07,07:51:00,1000 BLOCK S WATER ST,Theft,-75.14480264,39.93349547
1222,2023-02-07,07:50:00,3600 BLOCK N 21ST ST,Theft,-75.16233077,40.01019774
1223,2023-02-07,07:44:00,N 21ST ST  & POPLAR ST ,Theft,-75.17199477,39.97174284
1227,2023-02-07,07:30:00,MOORE ST  & S CHADWICK ST ,Theft,-75.17316386,39.92859704
1231,2023-02-07,06:14:00,2000 BLOCK E DAUPHIN ST,Theft,-75.13137474,39.98369299
1232,2023-02-07,06:04:00,3900 BLOCK L ST,Theft,-75.10318849,40.00729647
1234,2023-02-07,05:45:00,300 BLOCK BERKLEY ST,Theft,-75.16503689,40.01998466
1235,2023-02-07,05:39:00,2200 BLOCK N FRONT ST,Theft,-75.13281466,39.98342254
1243,2023-02-07,04:30:00,2100 BLOCK W TIOGA ST,Theft,-75.16352653,40.00742883
1245,2023-02-07,04:26:00,500 BLOCK W OXFORD ST,Theft,-75.14489865,39.97573883
1247,2023-02-07,04:10:00,7300 BLOCK BRYAN ST,Theft,-75.19457254,40.06071985
1249,2023-02-07,03:58:00,6000 BLOCK MASCHER ST,Theft,-75.12175631,40.04204291
1251,2023-02-07,03:29:00,2000 BLOCK TYSON AV,Theft,-75.06412605,40.04305444
1255,2023-02-07,02:17:00,1700 BLOCK N 22ND ST,Theft,-75.17098974,39.98145539
1258,2023-02-07,01:59:00,12000 BLOCK E ROOSEVELT BLVD,Theft,-75.00330799,40.10587263
1263,2023-02-07,01:08:00,6300 BLOCK FOXHILL RD,Theft,-75.11537745,40.04607533
1264,2023-02-07,01:05:00,PIA TERMINAL @ 98 PIA WAY ,Theft,-75.24313797,39.87883267
1266,2023-02-07,00:52:00,2100 BLOCK SOUTH ST,Theft,-75.17770491,39.9453403
1269,2023-02-07,00:44:00,5100 BLOCK Market St,Theft,-75.22534139,39.95970287
1270,2023-02-07,00:36:00,2200 BLOCK WHEATSHEAF LA,Theft,-75.09236779,39.99889213
1272,2023-02-07,00:32:00,3900 BLOCK MOUNT VERNON ST,Theft,-75.19981513,39.96376619
1274,2023-02-07,00:17:00,400 BLOCK N 50TH ST,Theft,-75.21998592,39.9652884
1275,2023-02-07,00:10:00,2200 BLOCK WHEATSHEAF LA,Theft,-75.09236779,39.99889213
1278,2023-02-06,23:56:00,2100 BLOCK E SERGEANT ST,Theft,-75.1243966,39.9832743
1282,2023-02-06,23:33:00,2200 BLOCK W DAUPHIN ST,Theft,-75.16894019,39.98955159
1283,2023-02-06,23:31:00,3200 BLOCK N 16TH ST,Theft,-75.15580411,40.00361007
1284,2023-02-06,23:28:00,2300 BLOCK N PARK AV,Theft,-75.1544722,39.98793578
1286,2023-02-06,23:26:00,6000 BLOCK LORETTO AV,Theft,-75.08270504,40.03617483
1290,2023-02-06,23:06:00,6900 BLOCK CEDAR PARK AV,Theft,-75.15229403,40.05941859
1291,2023-02-06,22:56:00,2700 BLOCK N 11TH ST,Theft,-75.14869035,39.99465799
1295,2023-02-06,22:37:00,2800 BLOCK N BAILEY ST,Theft,-75.17417016,39.99814179
1298,2023-02-06,22:32:00,SEDGELEY DR  & LEMON HILL DR ,Theft,-75.18582768,39.97176337
1308,2023-02-06,21:44:00,5500 BLOCK CHESTER AV,Theft,-75.22551388,39.93795349
1310,2023-02-06,21:35:00,2500 BLOCK W HAGERT ST,Theft,-75.17456739,39.99236775
1311,2023-02-06,21:24:00,9200 BLOCK FRANKFORD AV,Theft,-75.0050334,40.05566921
1312,2023-02-06,21:21:00,7700 BLOCK RUGBY ST,Theft,-75.1659636,40.06839176
1313,2023-02-06,21:19:00,1700 BLOCK CHRISTIAN ST,Theft,-75.17219141,39.9405206
1315,2023-02-06,21:00:00,N 60TH ST  & MARKET ST ,Theft,-75.24076384,39.96196925
1316,2023-02-06,20:52:00,800 BLOCK MIFFLIN ST,Theft,-75.15998991,39.92561
1318,2023-02-06,20:44:00,1100 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.1439424,39.93243665
1319,2023-02-06,20:41:00,4000 BLOCK LORING ST,Theft,-75.03651759,40.03728315
1327,2023-02-06,20:24:00,5200 BLOCK W COLUMBIA AV,Theft,-75.22574318,39.98083485
1329,2023-02-06,20:22:00,4300 BLOCK RICHMOND ST,Theft,-75.07432545,39.99662604
1333,2023-02-06,20:12:00,S 22ND ST & SEARS ST ,Theft,-75.18072389,39.93541164
1334,2023-02-06,20:12:00,1500 BLOCK W MOYAMENSING AV,Theft,-75.17356303,39.91602085
1335,2023-02-06,20:05:00,3100 BLOCK NESPER ST,Theft,-75.04604882,40.04328119
1336,2023-02-06,19:56:00,S 22ND ST  & SEARS ST ,Theft,-75.18072389,39.93541164
1339,2023-02-06,19:52:00,1500 BLOCK W WESTMORELAND ST,Theft,-75.15492793,40.00348106
1340,2023-02-06,19:51:00,200 BLOCK W LEHIGH AV,Theft,-75.13692955,39.99115499
1342,2023-02-06,19:50:00,6700 BLOCK NORWITCH DR,Theft,-75.22529655,39.91293165
1343,2023-02-06,19:43:00,9300 BLOCK NEIL RD,Theft,-75.04216675,40.08574358
1345,2023-02-06,19:35:00,4300 BLOCK BYBERRY RD,Theft,-74.96195199,40.08759487
1346,2023-02-06,19:32:00,2300 BLOCK COTTMAN AV,Theft,-75.05686252,40.04771558
1350,2023-02-06,19:25:00,2900 BLOCK W QUEEN LA,Theft,-75.17966313,40.01978121
1352,2023-02-06,19:20:00,4000 BLOCK CITY AV,Theft,-75.21160864,40.00765946
1353,2023-02-06,19:20:00,0 BLOCK MIFFLIN ST,Theft,-75.14615466,39.92439906
1355,2023-02-06,19:17:00,1700 BLOCK CHRISTIAN ST,Theft,-75.17219141,39.9405206
1358,2023-02-06,19:11:00,PENROSE SHOP PLAZA @ 3000 ISLAND AV ,Theft,-75.23991479,39.90276105
1360,2023-02-06,19:08:00,4300 BLOCK RICHMOND ST,Theft,-75.07432545,39.99662604
1361,2023-02-06,19:07:00,4000 BLOCK COTTMAN AV,Theft,-75.03962655,40.03611808
1364,2023-02-06,18:59:00,2900 BLOCK HOLME AV,Theft,-75.02921354,40.05534895
1367,2023-02-06,18:44:00,7400 BLOCK BROCKTON RD,Theft,-75.26174105,39.97355015
